total_rooms,house_value
2392,472.8
932,500.001
3265,71
2551,63.4
1064,108
6860,171.9
3029,197
6306,310.7
2107,500.001
3881,367.5
1065,378.1
2865,319.3
2211,311.5
1589,351.2
3770,362.8
1229,366.7
2964,323.5
1547,217.1
2041,203.3
3045,273
2070,239.6
882,122
1621,134.7
1060,169.6
2300,158.4
1867,129.1
1766,163.5
1752,121.6
2272,102.4
2430,121.4
2689,94.8
1116,85.7
2680,84.6
606,70
733,233.6
640,270
1170,263.5
2959,500.001
1403,232.8
1053,320.8
1723,500.001
2328,500.001
2223,444.5
3626,500.001
3294,500.001
1296,500.001
2612,500.001
3095,500.001
744,63.2
1138,123.4
4270,331.3
1273,269.3
2122,124.6
3018,129.9
4368,127
2735,155.7
2150,198.5
3038,325.9
5065,333.3
2375,331.4
1389,296.4
3519,187.1
2833,216.7
1321,229.7
2018,151
2254,233.1
1543,138.8
2115,139.4
1745,143.8
2364,139.2
1477,137
1056,142.6
898,137.5
881,111.3
2239,137.3
1729,102.8
1702,126.8
591,80.6
1234,98.7
1017,100
1420,80.6
2962,87.5
2528,225
1535,247.2
1326,218.1
733,255.3
1777,211
2560,500.001
1777,500.001
1140,500.001
1606,500.001
5741,500.001
975,500.001
564,500.001
4518,500.001
1476,500.001
1201,66.9
5129,171.1
14125,179.5
1939,112.7
3013,111.9
2256,110.8
2549,111.6
2161,88.7
4590,94.8
15654,225.2
7099,358.5
2991,500.001
2492,500.001
2927,390.1
2024,270.1
1971,273.7
2721,239.8
2286,199.6
2183,227.7
3424,164.7
1826,136.7
2366,124.7
1487,109.5
3049,141.7
1637,119.1
1920,128.8
2968,111.7
1678,131.9
391,95
1137,96.4
494,114.8
2570,229.5
1541,250
5956,272.8
7740,322.8
2586,342.7
2888,409.3
4281,500.001
2297,500.001
440,350
1559,500.001
1141,130.7
2102,95.5
2336,81.3
762,128.8
2087,86.4
1730,79.8
2026,73.1
1268,125
3440,325.9
350,216.7
1253,86.4
1412,90.4
5154,142.9
2715,145.8
3007,141.5
1303,92.8
4143,92.8
4397,90
1350,171.1
1736,147.1
880,452.6
2800,373.6
2515,327.6
3175,347.6
2990,500.001
3494,500.001
3242,500.001
3051,466.1
1611,500.001
2814,348.7
2315,410.3
1433,314.7
783,126.6
2033,269.5
1252,111.9
1192,146.9
1590,127.9
1746,123.5
1783,107.9
1175,106.3
1696,122.5
930,113.3
999,137.5
610,122.7
986,119.4
2340,118.1
1420,112.5
772,189.6
769,72
3037,289.9
3011,273.8
2269,335.3
1705,306.3
1316,333
840,241.7
3108,267.7
5264,276.6
6090,343.6
2643,363.7
4670,333.8
4177,395.1
1617,469.9
1945,500.001
2216,116.8
1804,80.6
1912,70.5
2378,51.9
2500,55.1
1938,280.8
213,187.5
8479,131.6
3223,126.9
1625,166.9
2967,152.4
2111,148.2
2050,107.3
1851,103.5
5451,162.5
1668,500.001
3726,500.001
1467,352.1
334,335
3529,389.5
2449,471.6
1757,457.8
2576,366.1
3665,398.6
3481,275.7
1509,313.4
2513,269.9
2485,352.4
1490,287.3
996,127
888,211.5
1803,122.8
1591,128.6
1586,140.6
2838,169.3
2046,182.7
674,116.1
1372,95.5
1626,112.2
1469,105.5
1632,125
1711,206.3
1153,241
955,162.5
2646,266.7
2567,229.3
2504,244
1846,240.9
2428,229.8
4051,286.6
7031,228.4
18634,350.7
2956,427.6
322,500.001
2423,362.7
4126,362.1
4459,361.9
1183,314.1
1504,308.8
2021,303.1
2283,318.6
4686,343.5
2410,500.001
2771,108.5
2753,128.3
1429,98.7
1554,54.1
3182,64.9
2127,72.2
778,121.3
2917,123.6
1339,109.8
2846,97.9
2365,103.1
248,109.4
2315,147.9
1780,109.9
1591,97.2
833,87.9
1255,147.7
3338,197.6
2978,237.7
2863,368.6
3000,350
609,500.001
1756,371.4
685,384.6
4048,376.9
1709,456.3
1587,336.8
1389,446.2
2153,489.6
919,269.7
1627,342.2
1274,341.3
3549,261.1
3104,241.4
2535,299.2
4190,234.1
2376,224.1
1279,231.6
5022,218.5
1424,262.5
3809,218.5
3337,225
2155,350
1758,259.4
3232,218.8
854,237.5
4656,257.8
5806,273.4
2364,250
2344,151.8
1471,171.4
902,125
1339,138.8
175,75
629,125
1786,97.5
461,112.5
859,197.9
2650,215.7
2156,254.2
1038,210.2
4329,243.4
2876,252.9
1914,206.2
7976,430.3
4428,422.5
1472,366
989,289.4
1812,345
348,253.8
4420,394.7
2607,349.6
2709,395.5
2743,500.001
3507,440.3
6841,443.3
370,500.001
1201,177.5
1885,61.4
2539,138.5
2467,63.7
509,152.8
1821,398.8
4518,281.1
969,218.1
2840,130.4
3699,121.9
3921,123.7
963,134.7
3072,91.2
3102,103.7
2573,109.7
1560,98.4
3317,133.3
1213,94.6
2512,123
1631,150.2
2239,203.7
678,246.4
6265,272.9
2338,170.5
2038,198
1927,357.3
2220,371.3
3706,370.9
3078,342.2
2551,391.8
2363,338.9
2255,415.3
1149,332.5
2773,241.7
1087,175
3497,257.4
2888,241.7
5161,253.6
3618,309.6
2643,159.2
2491,213.5
950,188.8
696,191.3
2239,158.7
2555,226.7
1665,155.4
1656,182.3
1470,191.4
1443,184.4
936,150
624,187.5
3633,193.1
4596,183.8
5871,335.7
335,125
5329,130
2373,115
970,201.3
1045,190.8
2097,228.1
1848,234
1704,275
1670,282.1
1565,351.8
1210,405.4
7995,404
1321,500.001
3264,500.001
1649,417.3
2118,376
1422,327.8
5233,311.8
483,256.3
672,258.1
878,360.5
6983,374.8
2307,341.5
4453,451.3
5067,500.001
2742,496
1103,500.001
2255,129.8
2633,78.6
742,98.4
678,142.5
1267,206.8
3030,155.2
1446,153
3870,152.7
1170,136.2
5266,120
1685,134.5
1216,240.3
1592,248.7
4921,243.2
3455,218.6
15259,272.4
1930,315.5
2079,374.4
2041,417.5
1803,358.8
1650,375.4
3046,430.5
2640,371.1
1978,335.6
2803,271.4
1693,287.5
2252,272.9
2619,277.8
3084,210.2
1350,211.3
3218,216.7
1465,268.8
834,206.3
1769,218.8
1088,250
2052,182.7
4076,182.3
335,106.3
1974,153.6
1228,155.5
1279,150.8
2077,172.7
1375,142.3
1639,159.8
751,147.5
2436,113.9
2224,132.6
1922,110.4
2665,109.7
1655,104.9
1215,97.2
1798,104.5
1007,137.5
3221,97.5
946,112.5
896,171.9
210,112.5
880,118.8
875,162.5
1055,187.5
1408,207.9
1222,215.3
1169,212.9
2020,292.7
2388,234.5
2252,372
1731,225.8
1710,220.8
5679,291.7
6909,353.9
5785,231
4921,322.2
3211,292.1
4789,338.2
1958,483.3
2140,438.8
3913,419.7
1145,267.4
1051,339.7
3996,364.9
3022,495.9
1601,500.001
2607,277.7
2762,319.4
5266,110.1
2405,83.1
4609,194.5
526,142.5
1398,140.2
106,275
3801,193.3
1579,201
3009,324.4
2501,358.5
2318,362.9
2261,346.8
1369,287.5
3191,333.7
2616,270.9
2070,292
1225,327.1
957,245.5
2495,259.6
1909,227.9
1844,261.3
1193,254.5
1172,235.6
1813,191.7
1233,182.3
3022,220.7
1777,212
938,196.4
2031,169.9
1659,164.3
2932,147.4
2214,153.1
610,119.4
2246,152.7
1898,105.5
1130,93.8
1025,147.9
729,132
2153,115.2
2082,108.9
1916,122.3
3108,126.9
1511,103.9
945,83.1
1489,85.3
1387,80.3
1238,87.5
1170,87.5
773,98.2
386,137.5
340,112.5
948,118.8
1207,108.3
924,162.5
684,131.3
1487,219
5154,173.4
1156,100
4199,375.7
991,294.2
5114,293.2
1980,310.9
3710,286.7
5417,438
2197,397.9
1526,435.2
4719,405
6499,431.3
4148,457.2
7335,500.001
863,500.001
2858,63
1270,48.1
2842,59.8
1682,76.4
2024,361.1
4312,153.2
3075,139.8
4927,162.9
144,162.5
1219,183.3
2308,134.2
7065,148.6
4986,173.2
2133,209.8
3426,227.4
7578,190
1450,311.4
583,288.2
1736,401
2591,263.2
1604,270.9
1283,276.8
3171,218.2
2269,261.4
2248,246.2
2178,232.2
1571,229.1
2159,218.4
1650,179.3
1211,216.7
2365,229.2
1895,192.1
895,182.6
1829,185.6
1267,165.9
2539,175
1665,156.9
1872,132.5
1121,75.7
135,75
844,75
935,95.2
2801,129.2
12,67.5
768,82.5
1745,112.5
835,137.5
1027,81.3
1241,102.2
1693,339.4
3789,270.1
2268,293.2
1459,298.1
839,368.2
3767,386.8
4104,388.1
3040,426.4
5480,500.001
6373,500.001
2300,81.5
4059,97.1
1043,98.8
1286,68.5
4741,183.6
2063,153.2
1797,137.5
3690,139.8
1108,154.6
2278,154
1739,156.1
1633,158.7
1051,130.2
3548,163.4
3807,164.3
1811,149.7
4030,184
2254,304
1615,239
2866,209.1
2053,223
2263,224.2
2125,217.2
1102,141.7
1772,162.5
5083,256.1
1077,206.3
1647,144.8
453,187.5
3123,144.8
503,150
499,140.6
7355,143.8
1224,76.1
1010,78.4
828,73.5
1455,84.4
2038,200
1973,270.9
1873,274.8
3675,342.8
4292,340.5
1748,337.8
1833,384.2
984,376.8
1338,376.6
2769,417
2297,382.2
2789,391
754,78.8
3664,141.6
13714,100.1
4026,118.4
2723,66
2596,60.4
1187,66.8
4187,210.4
2155,174.7
1922,183.3
3997,138.1
2463,161.5
2577,175.5
3883,187.3
1748,194.4
3735,191.1
6508,157.8
2172,194.2
1794,191.4
2505,286.5
2403,253.4
1526,261.9
2116,212.2
1014,183.3
3924,177.8
2549,178.4
2955,167.8
1432,218.1
3225,273
1990,258.3
1165,267.3
3157,292.6
2197,271.1
2351,356.9
1351,292.9
1727,316
900,296.4
507,272.9
3931,354.1
2444,388.2
1222,396.9
1159,352.8
1160,379.1
14034,491.2
2879,105.4
1937,114.2
2524,93.8
3494,185.2
2710,175.2
2922,238.7
1607,177.9
5382,150.6
7999,174.2
3054,171.1
4865,173.5
1156,156.6
2347,161
2070,182.8
1887,196.6
1612,146.1
1911,267.7
1901,210.8
2751,165.1
3056,247.3
1141,186.9
296,22.5
2304,140.6
4649,129.1
1119,186.9
2669,119.6
592,315.2
499,256.3
2574,237.9
1150,237.5
537,250
2339,415
2501,500.001
1437,369.7
2151,397.1
3661,407.2
2795,387.1
6645,480.8
3599,58.6
6383,111.1
2777,75.9
695,101.6
2502,66.1
266,75
831,304.8
1020,287.5
3193,202.6
6778,258.9
3541,269.9
2017,228.6
3779,109
3999,112.5
2850,175
1982,130.8
1222,129.4
1543,142.6
1585,135.8
1627,144.6
2099,120.8
1882,140.8
1226,140.4
1769,150.8
1695,139.1
2158,111.5
3887,122.4
1342,207.4
1772,233.1
2362,359.9
3085,290
2126,283.3
1975,500.001
6394,500.001
2565,500.001
2199,500.001
4493,413
178,57.5
2149,65.8
2183,151.6
4843,101.7
2187,67.9
1610,82.8
2247,119.2
3848,92.2
1531,85.1
2014,131.3
1817,103.6
6487,133.3
1788,133.4
1675,135.3
1986,135.1
1340,111.7
2313,143.3
1917,140.3
2206,143.9
1611,145.5
2225,112.1
2389,88.3
2515,95
3061,350
1395,386.4
2784,372.2
2635,500.001
2547,500.001
2647,433.8
3751,300
2465,500.001
4470,500.001
3339,464.6
3559,411.2
1799,500.001
1822,56.6
589,87.5
2226,69.4
2280,97.8
1621,104.3
3735,243.1
3756,132.9
2178,112.2
1428,93.9
1991,113.6
1899,97.2
2142,111.6
1485,114.6
2449,110.3
1880,105.2
268,156.3
2002,91.5
1995,84.3
1334,88
2851,186.8
2495,410.8
5039,345
2170,500.001
2059,500.001
1659,500.001
2169,453.1
3611,60.6
1745,59.8
2786,75.8
3896,94.2
1220,118.8
431,77.3
3592,64.8
2500,113.3
2333,74.8
2716,201.2
2159,175.4
246,104.2
1157,80.4
950,107.8
408,69.8
1066,81.7
1042,104.7
907,79
369,79.4
2591,79.7
1540,72.9
1891,86.1
1796,87
215,104.2
2638,350.6
3084,374.2
3325,434
1774,500.001
4684,500.001
6184,500.001
1729,53.1
5178,111.4
2054,76.9
2213,86.9
1748,85.4
3783,98.5
215,81.3
1298,76.4
969,71.6
3150,37.9
709,84.2
5416,250
15,350
2272,500
4645,353.8
1900,500.001
2506,500.001
2697,500.001
7189,500.001
4453,81.1
2245,46.2
1774,61.5
2281,65.6
4773,105
1808,74.8
1262,72.6
2251,58.2
2281,101.2
1216,75.3
1155,67.5
3507,269.8
248,450
543,193.8
1388,193.8
4037,140.4
1088,207.1
2577,265.1
1657,378.1
2089,459.2
2039,500.001
1704,500.001
1054,456.3
1746,286.1
910,80.1
3604,78.7
1279,81.3
1625,68.9
1427,80.8
2068,85.9
1066,240.8
44,212.5
4561,500.001
94,350
1405,187.5
624,208.3
3390,253.7
2316,321.6
1877,290.9
157,162.5
4110,201
1931,192
1517,195.1
135,181.3
2893,192.3
1609,206.3
2304,387.1
1770,273.1
707,340.9
2064,500.001
6026,500.001
520,450
4794,103.1
1455,104.2
3895,78.2
1321,90.1
1750,100.6
1741,248.4
2542,248.5
4867,267.6
1408,242.5
1349,250
2094,412.5
1642,300
464,112.5
352,350
144,225
4265,298.3
1529,239.1
1495,320
1182,214.6
6848,243.3
54,225
2462,211.8
1947,238.7
3490,225.4
1413,233
1167,241.9
1975,218.3
1948,219.1
971,239.3
1649,223.7
1883,238
2267,272.2
3595,253.4
3586,253
2084,318.4
1380,420.3
5351,369.3
2072,75.6
1127,72
4536,435.9
60,67.5
154,275
3991,500.001
4088,433.3
3697,500.001
3278,500.001
3260,500.001
2892,350
2618,350
2583,500.001
2450,375
1999,225
1866,243.8
1724,400
1394,168.8
1288,500.001
1821,450
6016,275
5783,225
3610,500.001
3598,380
2909,500.001
2302,55
2161,350
1436,237.5
1928,55
1534,375
849,250
361,275
1963,193.8
351,325
3452,260.3
2605,265
2479,300
2064,233.3
1427,262.5
1282,206.3
3065,275.9
2524,254.7
2515,284.9
2452,236.1
2164,178.1
1919,253.9
1892,230
1678,255.3
831,249
2058,230
1842,250.8
409,335
1728,229.6
1663,240.9
1754,270.8
1931,271.3
2115,272.5
2789,276.2
2104,242.9
1650,236.2
2289,226.3
1817,214.2
431,233.3
1294,218.8
694,237.5
2155,250.7
1385,246.7
1204,215.4
4220,242.5
1252,228.5
865,229.1
1464,284.1
3119,242.7
1934,347.4
1602,336.4
2754,466.9
2248,80.4
7949,120.1
1978,83.9
1479,333.3
3282,308.4
3453,274.5
1314,500.001
741,500.001
4079,500.001
3823,450
3321,458.3
3067,287.5
2852,500.001
2797,500.001
2657,500.001
1777,420
3511,275
3457,225
2737,225
2511,87.5
4506,500.001
989,275
1254,187.5
1728,500.001
812,500.001
1257,72.5
759,162.5
4226,325
2185,350
1925,450
1176,312.5
1086,250
4001,391.2
2088,490
1494,265
1190,225
2150,212.5
1291,225
801,275
2708,400
2163,275
2112,400
1974,300
1855,250
1609,250
1564,275
1207,262.5
2713,325.7
2084,258.6
2019,271.3
1916,279.9
1786,328.1
1674,281.3
1651,240.9
1540,243
1271,263.9
3230,292.3
1474,250.3
1819,229.4
1871,279.3
1791,254.5
4219,212.8
2638,244.7
2189,302.6
725,327.6
3520,273.5
3253,244
98,212.5
66,275
1811,292.9
2367,319
1545,308.1
1538,317.9
1866,341.3
1040,137.5
2532,92.2
4309,500.001
3275,500.001
3172,466.7
2994,500
2802,500.001
2520,500.001
1976,475
1380,500.001
3565,500.001
3522,500.001
3486,500.001
3020,500.001
3312,500.001
1637,460
2459,450
4014,442.9
1952,316.7
3587,287.5
2037,112.5
1205,275
2728,115
2380,220
4397,354.5
3944,425
3563,335.7
2714,275
2514,412.5
1862,222.7
1760,400
1567,366.7
3771,427.3
3708,386.4
2250,350
1582,250
3521,362.2
2960,347.7
2721,383.7
2700,396.8
2459,387.9
2285,355.6
2155,325.9
1970,355.6
1615,347.5
4850,356.1
3328,331
2637,333.1
2229,324.3
1985,240.9
1494,222.6
1386,275.5
1029,310.8
1435,264
3351,242
2206,250.5
2912,252.6
3427,254
1508,266.5
1410,255.6
2878,266.9
4299,290.4
1733,281.7
1769,281.5
3541,278.4
4091,272.7
8400,301
4135,342.3
10252,344.5
11999,354.3
2101,159.7
4284,179.2
3830,500.001
3257,500.001
3161,500.001
3149,500.001
2865,500.001
1724,500.001
1603,500.001
1580,500.001
1006,500
3785,500.001
3640,500.001
2083,468.8
2045,500.001
1979,500.001
1903,500.001
1817,500.001
1726,500
1447,500.001
1335,500.001
3510,280
3017,471.4
2911,475
2747,341.7
2695,372.2
1118,346.2
1545,412.5
1181,237.5
1364,293.8
883,146.9
3505,500.001
3475,500.001
3225,500.001
2994,438.9
2705,364.3
2537,476.9
2002,488.9
2959,361.6
2509,405.4
2110,370
2589,376.6
2202,455.9
1581,423.1
5089,386.1
2082,368.9
1573,380.4
1519,338.8
4930,316.2
5457,409.7
2074,294.9
6291,391.9
184,350
866,261.9
2838,261.4
2381,270
3581,269.2
1912,275.5
2890,252
1507,247.7
1380,260
1557,265
2675,268.5
1230,248.9
2370,264.1
3523,258.1
1814,268.4
1447,265.6
5277,276.2
5113,281.3
7077,345.1
2701,107.8
1712,148.7
2517,189.4
1297,184.4
1946,257.9
3306,297.6
2682,500.001
1375,500.001
3069,500.001
2196,500.001
1734,425
2009,500.001
3975,500.001
2033,418.4
1345,494.4
1013,428.3
2747,333.3
1452,322.7
3939,500.001
3188,500.001
3095,500.001
2645,492.9
2602,278.6
2296,500
2191,500
1457,450
2564,500.001
5283,500
2303,349
1997,322.6
1363,313.4
1596,349.5
6429,335.1
2510,335.1
2035,264.2
1350,266.2
982,231.9
2690,225
1773,221.2
1406,219.3
964,228.9
1658,261.6
1441,233.7
2244,251.5
2559,270.6
1578,243.6
3131,251
6457,267
2359,87.5
1664,246.4
5456,280.7
2738,263.3
4946,302.1
3507,344.6
2085,146.5
1735,275.8
1762,271.7
1325,500.001
2492,500.001
899,500.001
2106,500.001
2005,500.001
4140,376.8
3429,500.001
3088,360.7
2632,441.7
2594,350
2165,350
2051,375
1682,400
3193,402.9
1817,390
1072,367.7
1849,394
1590,500.001
1207,500.001
2192,374.2
2180,416.9
2053,500.001
1905,431
3547,426.8
2857,344.2
2673,500.001
2401,394.1
2951,405.2
1207,228.6
1723,238.6
2399,244.1
2254,232
1580,246.2
1711,225
1527,231.6
1799,239.9
364,214.3
2076,232.1
876,235.9
3029,243.2
1983,266.7
6082,284.7
8676,262
2806,353.7
3523,251.2
6728,280.4
12902,325.8
949,411.3
1036,303.3
2487,187.5
2411,261
4885,209.5
3769,187.5
10774,500.001
6927,500.001
437,500.001
2383,483.3
3021,414.6
2635,416.7
2388,443.3
2275,421.3
2169,446.9
1485,307.1
3143,366.7
4001,350
2941,406.5
2680,359.6
2465,306.7
2842,345.7
2464,358.6
3525,330
2713,500.001
2413,357
2747,366.3
3238,381.7
2399,361
3688,365.6
2055,500.001
1538,333.6
2151,500.001
2134,484.6
1653,500.001
1690,259.7
1836,399
1453,246.7
2547,237.9
1046,224.4
737,281.3
3290,238.6
1720,256.1
1954,304.5
2447,239.1
4077,306.7
5689,304.3
4172,297.9
8103,236.2
950,319.2
2297,334.6
304,112.5
1898,256.6
1977,247.6
3049,276.5
2278,348.2
2106,149.3
1701,192.1
2398,186.8
2703,171.3
2947,318
3914,500.001
6297,500.001
4683,457.8
1647,500.001
3047,337.2
2910,311.4
2666,393.8
2159,346.4
2835,375
3371,335.3
2556,348.5
3260,336.1
2684,323.8
1845,331.3
2236,322.1
2660,348.6
2304,332.1
2515,317.6
2095,318.4
2203,329.2
2555,314.7
2841,335
2453,311.8
2166,314.3
1597,500.001
2382,371.5
3195,350
2403,112.5
3850,400
3615,314.2
4492,297.9
4167,307
2661,257.5
2993,252.4
2347,264.3
2609,294.5
2897,303.7
120,281
5889,273
4648,249
3689,76.1
3308,176
3078,195.5
2844,193.6
1726,242.1
5092,213.2
1226,307
5470,420.8
1256,451.7
2170,386.2
1650,500.001
2175,442
240,500.001
3146,500.001
2488,500.001
3440,356.3
2050,318.5
2176,500.001
2695,329.1
3304,352.2
2723,328.4
3028,322.9
2342,369.2
2564,329.6
2245,331.2
1792,332.7
1382,339.8
1724,353.6
1637,323.1
2226,323.8
2181,320.2
2140,308.5
2341,297.8
2044,319.1
2442,317.7
2302,315.2
2189,321.3
1186,340.8
1472,300
1190,438.5
1937,369.4
1399,433.3
1946,287.7
2644,277
5275,266.4
3795,260.3
696,254.1
1256,234.6
3507,270.6
2683,262.5
3456,368
1209,500
2394,109.2
1860,295.7
1566,165.1
6526,187.5
2639,349.2
2270,300.9
7001,441.1
5448,474.6
4333,346.1
8,500.001
1922,348.5
2739,322.9
1769,324.7
2018,307.7
1993,295.6
1408,296.3
1491,278.8
1673,272.3
2108,316.2
1672,291.5
1620,270.2
1819,271.8
1739,286.3
1771,296.6
2527,275.7
2374,275.7
2082,268.1
1667,273.7
2310,297.8
1521,237.5
749,371.8
1629,68.8
5875,246.3
9493,118.8
2449,274.2
4138,433.3
4801,487.8
4296,329.4
3302,263.8
647,310
2674,458.3
3904,258.4
2527,274.2
2320,260.8
64,450
1574,355.8
975,77.8
102,87.5
1705,300
1227,336.7
2405,248.3
6555,324.2
2012,331
350,500.001
4448,468.8
1804,500.001
793,317.8
421,500.001
4174,402.9
1704,267.1
4363,417.6
2400,55.4
1231,71.9
3577,332.3
3121,310.9
1495,67.5
2390,500.001
1340,268.8
4385,470.5
908,290.8
2171,393.2
1722,310.3
1530,390.8
1741,410.5
2524,500.001
2846,327.2
4127,400.4
4921,413.1
1814,400
7778,272.4
4768,331.1
2725,202.8
3416,277
2236,444
1758,371.9
4193,352.1
1552,500.001
2534,500.001
2310,435.7
3670,435.2
3990,405.5
2924,489
4971,424.4
4382,414.4
2975,318.9
3988,292.5
1481,262.1
3639,132.1
2220,211.7
5188,255.6
1495,345
3392,350.8
7174,293.2
4985,361.5
3966,342.2
3306,319.9
2232,500.001
2303,500.001
1283,460
1431,453.4
2131,322.2
1331,345.5
2010,70.1
1182,74.5
9614,209.8
1887,324.8
2649,345.7
1833,398.9
2677,500.001
2023,500.001
1926,500.001
1972,500.001
1550,463.5
221,362.5
1540,93.4
3873,55.6
2083,225
6508,250.5
2330,387.7
9531,314
2404,320.1
5587,336.9
2860,355
5416,382.1
3458,500.001
1239,195.8
2723,183.1
3597,269.2
3800,306.6
1302,423.2
5027,309.5
11872,276.3
10839,285.6
764,103.1
3753,185.7
2088,245
1665,201.2
2791,216.7
1589,290.9
4036,275.2
1657,62
292,91.7
1528,341.5
1410,204.5
8642,301.5
1752,201.6
2198,246.6
4206,55.7
231,71.3
7731,259.8
2864,215.2
2915,204.9
2990,190.1
2933,188.5
1728,185.9
2042,193.8
6205,368.7
7737,289.6
1914,69
2230,58.8
1731,57.5
524,55
1425,85.3
2409,265.2
9772,324.7
1453,170.2
2388,196.5
1888,189.1
1369,156.5
1687,201.8
2259,334.9
370,316.7
833,493.8
2507,60.2
1708,64
686,77.3
661,49
3844,81.8
2107,265.6
2153,325.4
7808,202.3
3460,181.9
1615,145.5
2264,194.1
878,232.1
2652,267.1
2933,291.1
1867,53.5
2644,81.3
1525,63.2
883,58.2
1503,68.9
1177,73.5
531,89.6
3244,255.7
2554,162.6
1621,244
1974,151.6
2156,252.3
1075,230.9
2300,228.8
1336,292
377,500.001
3643,57.5
4279,75.9
1856,60
70,112.5
2268,214.4
2096,187.8
1059,343.1
1848,344.1
4764,234.5
4030,193.3
3273,227.6
1948,243.6
1923,200.6
3891,279.2
3013,171.2
1446,53.3
3715,109.4
2066,176.2
2724,186.2
2697,190.3
2246,172.6
2364,221.1
2081,293.5
5815,215.9
5315,208.4
1523,75
1505,350
1848,190.3
3452,194.3
2622,242.6
2551,196.4
2007,202.7
1804,196.4
8072,220.3
1915,292.7
1333,288.5
817,90.4
2300,109.7
994,67.9
1575,244.6
4976,381.3
3201,202.9
1811,141.3
2796,169.7
2723,191.9
2826,141.4
1315,306
1445,430
254,112.5
2199,72.4
1245,93.4
3364,313
1943,183
1449,161.2
1356,168.3
6322,214
5496,177.5
1689,191.8
1683,160.2
3091,135.5
3876,165.4
2536,172.4
3919,292.1
2344,285
793,162.5
1177,134.7
1384,210
2891,240.2
904,190.6
2015,240.5
883,178.3
709,165
1304,157.8
1585,114.1
4922,168.1
5817,227.1
1328,257.8
2313,146.5
2987,154.5
1887,160.4
1584,156.3
3155,258.1
2090,310.3
1410,309.1
41,55
5645,330.9
1574,169.4
1974,159.3
2175,167.2
3220,213.3
2259,188.8
3118,222.1
2739,185.4
988,258.3
966,350
1439,129.9
1689,124
1569,129.2
1690,140.6
2355,253
2242,104.2
2744,162
1249,121.6
4011,157.6
1250,242.6
2781,96.6
7042,240.8
2296,289.1
1706,164.8
1445,157
188,129.2
1059,137.5
707,140.4
2020,131.1
2099,152.3
1168,146
3049,162.5
1644,248
2200,94.2
1618,111.5
1834,156.5
2324,150
1120,145
1073,146.2
2919,140.3
3265,167.6
1446,150
1389,183.3
743,209.6
3941,317.7
255,14.999
4515,90.8
1426,161.7
2696,179.2
3064,170.9
2819,147.9
2287,164.3
4670,142.3
2050,141
6719,254.2
4196,252.1
2653,146.9
4323,142.8
1599,149.1
3150,165
2153,123.2
2073,224.1
4794,213.1
5823,183.6
4376,180
2895,170.2
2260,222.4
712,119.4
2611,197.5
2054,290.7
3201,268
1601,108.9
3659,250.8
2511,192
4143,345.3
1351,144
795,175
3851,71.7
1798,66.8
952,89
4839,248.3
6837,191
4967,185.6
1880,65
2273,166.7
1634,257.2
2378,253.1
2050,88.9
2289,139.3
3580,248.6
2399,293.9
1615,238.8
2176,188.6
2720,201.7
6190,195.1
1823,172.9
1551,304.7
701,169.3
2406,215.9
1437,240.9
1288,233.7
2565,259.9
3067,244.1
2191,94.7
289,113.9
1383,77.8
1318,93.8
640,100
5199,168.8
2217,178.5
1765,260.3
2756,237.3
2191,204.6
1688,216.9
1858,270.7
1580,88.5
3328,266.2
1762,305
3127,78.8
1592,136.8
2597,174
1753,183.3
1534,209.5
1166,244.4
2602,261.5
1927,86.5
4073,228
1514,160
2676,173.7
3894,187.8
1987,172.2
1125,106.3
1563,249.2
3404,276.2
712,102.1
411,73.5
1214,105.7
2388,268.3
2900,296.8
2017,267.5
1277,61.7
1295,98.9
1314,73.6
2483,143.2
1275,163.5
89,72.5
202,68.3
1236,100.3
789,95
1128,93.5
2374,95.8
2469,146.5
2021,251.9
1968,269.8
4017,62
341,166.3
3131,80.7
1548,119
2067,134.2
4288,79.6
3758,91.2
2562,262.5
1284,200
4050,287.8
1530,266.7
1141,148.8
2280,117
3169,117.1
1498,94.2
1548,151.3
1637,93.1
2530,122.9
1982,240.9
3939,98.7
3234,132.7
4450,162.1
1582,164.1
1565,153.1
3223,364.8
360,133.3
2697,134.1
914,246.2
1179,118.3
1717,138.8
2157,136.9
2154,120
1496,268.8
4047,171.9
3977,132.5
1098,92.6
855,112.5
2773,63.3
3297,232.6
1143,116.1
1211,94.9
3109,164.4
2745,137.5
1091,61.5
1650,84.7
608,70
1026,154.2
2163,95.8
418,120.8
98,14.999
2240,214.9
1904,161.9
1451,73.7
3066,134.2
243,175
1542,118.8
2577,125.6
267,70
1908,82.3
990,96.2
1620,109.2
1474,84.4
241,48.8
3145,149.3
2772,142.1
1370,112.9
2685,108.9
1419,114.6
1531,127.4
1890,159.8
1573,49.6
1848,41.3
5569,142.9
1348,115.2
1166,122.1
2075,60.3
804,147.1
1176,144
1435,57.9
1460,131.3
3658,157.5
2344,64.6
661,56.7
2085,92.6
2342,96.6
2821,84
5372,131.1
1619,77.2
1321,71.8
1748,76.9
1081,71.5
1087,144.5
1551,115.4
2780,96
1941,54.4
3946,124.6
4086,104.4
1654,65.4
449,87.5
133,67.5
619,79.2
518,64.5
5409,295.4
2680,75
1706,165.6
2251,101
1839,100
5202,176.1
1797,59.2
3359,140.7
1580,62.7
1852,54.3
2206,95.3
1652,213.2
1518,69.8
1970,50
2015,77.1
790,165
